SMILES
Nc1ccccc1-c1cnc2cccnc2c1
Nc1ccccc1-c1cnc2ncccc2c1
Nc1ccccc1-c1cnc2nccnc2n1
Nc1ccccc1-c1nc2ccccc2o1
Nc1ccccc1-c1ccc2c(c1)C(=O)C=CC2=O
Nc1ccccc1-c1ccc2c(=O)cc[nH]c2c1
Nc1ccccc1-c1ccc2c(c1)C(=O)NC2=O
Nc1ccccc1-c1ccc2[nH]nnc2c1
Nc1ccccc1-c1ccc(-c2cnccn2)cc1
Nc1ccccc1-c1ccc(-c2ccccn2)nc1
Nc1ccccc1-c1cc2[nH]c3ccncc3c2cn1
Nc1ccccc1-c1ccc2c(c1)[nH]c1ncccc12
Nc1ccccc1-c1ccc2c(c1)sc1ccccc12
c1ccc2[nH]c(-c3cnoc3)cc2c1
c1ccc2[nH]c(-c3cscn3)cc2c1
c1ccc2[nH]c(-c3ncon3)cc2c1
N#Cc1cncnc1-c1cc2ccccc2[nH]1
N#Cc1ccccc1-c1cc2ccccc2[nH]1
c1ccc2[nH]c(-c3cc4cnccc4[nH]3)cc2c1
c1ccc2[nH]c(-c3ccc4nccnc4c3)cc2c1
c1ccc2[nH]c(-c3cnc4cccnc4c3)cc2c1
c1cnc2ncc(-c3cc4ccccc4[nH]3)cc2c1
c1ccc2[nH]c(-c3cnc4nccnc4n3)cc2c1
c1ccc2[nH]c(-c3nc4ccccc4o3)cc2c1
O=C1C=CC(=O)c2cc(-c3cc4ccccc4[nH]3)ccc21
O=c1cc[nH]c2cc(-c3cc4ccccc4[nH]3)ccc12
O=C1NC(=O)c2cc(-c3cc4ccccc4[nH]3)ccc21
c1ccc2[nH]c(-c3ccc4[nH]nnc4c3)cc2c1
c1ccc2[nH]c(-c3ccc(-c4cnccn4)cc3)cc2c1
c1ccc(-c2ccc(-c3cc4ccccc4[nH]3)cn2)nc1
c1ccc2[nH]c(-c3cc4[nH]c5ccncc5c4cn3)cc2c1
c1ccc2[nH]c(-c3ccc4c(c3)[nH]c3ncccc34)cc2c1
c1ccc2[nH]c(-c3ccc4c(c3)sc3ccccc34)cc2c1
c1ccc2sc(-c3cnoc3)cc2c1
c1ccc2sc(-c3cscn3)cc2c1
c1ccc2sc(-c3ncon3)cc2c1
N#Cc1cncnc1-c1cc2ccccc2s1
N#Cc1ccccc1-c1cc2ccccc2s1
c1ccc2sc(-c3cc4cnccc4[nH]3)cc2c1
c1ccc2sc(-c3ccc4nccnc4c3)cc2c1
c1ccc2sc(-c3cnc4cccnc4c3)cc2c1
c1cnc2ncc(-c3cc4ccccc4s3)cc2c1
c1ccc2sc(-c3cnc4nccnc4n3)cc2c1
c1ccc2sc(-c3nc4ccccc4o3)cc2c1
O=C1C=CC(=O)c2cc(-c3cc4ccccc4s3)ccc21
O=c1cc[nH]c2cc(-c3cc4ccccc4s3)ccc12
O=C1NC(=O)c2cc(-c3cc4ccccc4s3)ccc21
c1ccc2sc(-c3ccc4[nH]nnc4c3)cc2c1
c1ccc2sc(-c3ccc(-c4cnccn4)cc3)cc2c1
c1ccc(-c2ccc(-c3cc4ccccc4s3)cn2)nc1
c1ccc2sc(-c3cc4[nH]c5ccncc5c4cn3)cc2c1
c1ccc2sc(-c3ccc4c(c3)[nH]c3ncccc34)cc2c1
c1ccc2sc(-c3ccc4c(c3)sc3ccccc34)cc2c1
c1ccc2sc(-c3cnoc3)nc2c1
c1ccc2sc(-c3cscn3)nc2c1
c1ccc2sc(-c3ncon3)nc2c1
N#Cc1cncnc1-c1nc2ccccc2s1
N#Cc1ccccc1-c1nc2ccccc2s1
c1ccc2sc(-c3cc4cnccc4[nH]3)nc2c1
c1ccc2sc(-c3ccc4nccnc4c3)nc2c1
c1cnc2cc(-c3nc4ccccc4s3)cnc2c1
c1cnc2ncc(-c3nc4ccccc4s3)cc2c1
c1ccc2sc(-c3cnc4nccnc4n3)nc2c1
c1ccc2oc(-c3nc4ccccc4s3)nc2c1
O=C1C=CC(=O)c2cc(-c3nc4ccccc4s3)ccc21
O=c1cc[nH]c2cc(-c3nc4ccccc4s3)ccc12
O=C1NC(=O)c2cc(-c3nc4ccccc4s3)ccc21
c1ccc2sc(-c3ccc4[nH]nnc4c3)nc2c1
c1ccc2sc(-c3ccc(-c4cnccn4)cc3)nc2c1
c1ccc(-c2ccc(-c3nc4ccccc4s3)cn2)nc1
c1ccc2sc(-c3cc4[nH]c5ccncc5c4cn3)nc2c1
c1ccc2sc(-c3ccc4c(c3)[nH]c3ncccc34)nc2c1
c1ccc2sc(-c3ccc4c(c3)sc3ccccc34)nc2c1
c1cc2[nH]nnc2cc1-c1cnoc1
c1nc(-c2ccc3[nH]nnc3c2)cs1
c1nc(-c2ccc3[nH]nnc3c2)no1
N#Cc1cncnc1-c1ccc2[nH]nnc2c1
N#Cc1ccccc1-c1ccc2[nH]nnc2c1
c1cc2[nH]c(-c3ccc4[nH]nnc4c3)cc2cn1
c1cnc2cc(-c3ccc4[nH]nnc4c3)ccc2n1
c1cnc2cc(-c3ccc4[nH]nnc4c3)cnc2c1
c1cnc2ncc(-c3ccc4[nH]nnc4c3)cc2c1
c1cnc2nc(-c3ccc4[nH]nnc4c3)cnc2n1
c1ccc2oc(-c3ccc4[nH]nnc4c3)nc2c1
O=C1C=CC(=O)c2cc(-c3ccc4[nH]nnc4c3)ccc21
O=c1cc[nH]c2cc(-c3ccc4[nH]nnc4c3)ccc12
O=C1NC(=O)c2cc(-c3ccc4[nH]nnc4c3)ccc21
c1cc2[nH]nnc2cc1-c1ccc2[nH]nnc2c1
c1cnc(-c2ccc(-c3ccc4[nH]nnc4c3)cc2)cn1
c1ccc(-c2ccc(-c3ccc4[nH]nnc4c3)cn2)nc1
c1cc2[nH]c3cc(-c4ccc5[nH]nnc5c4)ncc3c2cn1
c1cnc2[nH]c3cc(-c4ccc5[nH]nnc5c4)ccc3c2c1
c1ccc2c(c1)sc1cc(-c3ccc4[nH]nnc4c3)ccc12
c1cc2[nH]c3c(-c4cnoc4)cncc3c2cn1
c1cc2[nH]c3c(-c4cscn4)cncc3c2cn1
c1cc2[nH]c3c(-c4ncon4)cncc3c2cn1
N#Cc1cncnc1-c1cncc2c1[nH]c1ccncc12
N#Cc1ccccc1-c1cncc2c1[nH]c1ccncc12
c1cc2[nH]c(-c3cncc4c3[nH]c3ccncc34)cc2cn1
c1cc2[nH]c3c(-c4ccc5nccnc5c4)cncc3c2cn1
c1cnc2cc(-c3cncc4c3[nH]c3ccncc34)cnc2c1
c1cnc2ncc(-c3cncc4c3[nH]c3ccncc34)cc2c1
c1cc2[nH]c3c(-c4cnc5nccnc5n4)cncc3c2cn1
c1ccc2oc(-c3cncc4c3[nH]c3ccncc34)nc2c1
O=C1C=CC(=O)c2cc(-c3cncc4c3[nH]c3ccncc34)ccc21
O=c1cc[nH]c2cc(-c3cncc4c3[nH]c3ccncc34)ccc12
O=C1NC(=O)c2cc(-c3cncc4c3[nH]c3ccncc34)ccc21
c1cc2[nH]c3c(-c4ccc5[nH]nnc5c4)cncc3c2cn1
c1cnc(-c2ccc(-c3cncc4c3[nH]c3ccncc34)cc2)cn1
c1ccc(-c2ccc(-c3cncc4c3[nH]c3ccncc34)cn2)nc1
c1cc2[nH]c3cc(-c4cncc5c4[nH]c4ccncc45)ncc3c2cn1
c1cnc2[nH]c3cc(-c4cncc5c4[nH]c4ccncc45)ccc3c2c1
c1ccc2c(c1)sc1cc(-c3cncc4c3[nH]c3ccncc34)ccc12
c1cc(-c2cnoc2)c2c(c1)[nH]c1cnccc12
c1cc(-c2cscn2)c2c(c1)[nH]c1cnccc12
c1cc(-c2ncon2)c2c(c1)[nH]c1cnccc12
N#Cc1cncnc1-c1cccc2[nH]c3cnccc3c12
N#Cc1ccccc1-c1cccc2[nH]c3cnccc3c12
c1cc(-c2cc3cnccc3[nH]2)c2c(c1)[nH]c1cnccc12
c1cc(-c2ccc3nccnc3c2)c2c(c1)[nH]c1cnccc12
c1cnc2cc(-c3cccc4[nH]c5cnccc5c34)cnc2c1
c1cnc2ncc(-c3cccc4[nH]c5cnccc5c34)cc2c1
c1cc(-c2cnc3nccnc3n2)c2c(c1)[nH]c1cnccc12
c1ccc2oc(-c3cccc4[nH]c5cnccc5c34)nc2c1
O=C1C=CC(=O)c2cc(-c3cccc4[nH]c5cnccc5c34)ccc21
O=c1cc[nH]c2cc(-c3cccc4[nH]c5cnccc5c34)ccc12
O=C1NC(=O)c2cc(-c3cccc4[nH]c5cnccc5c34)ccc21
c1cc(-c2ccc3[nH]nnc3c2)c2c(c1)[nH]c1cnccc12
c1cc(-c2ccc(-c3cnccn3)cc2)c2c(c1)[nH]c1cnccc12
c1ccc(-c2ccc(-c3cccc4[nH]c5cnccc5c34)cn2)nc1
c1cc(-c2cc3[nH]c4ccncc4c3cn2)c2c(c1)[nH]c1cnccc12
c1cc(-c2ccc3c(c2)[nH]c2ncccc23)c2c(c1)[nH]c1cnccc12
c1cc(-c2ccc3c(c2)sc2ccccc23)c2c(c1)[nH]c1cnccc12
c1ccc2c(c1)oc1cccc(-c3cnoc3)c12
c1ccc2c(c1)oc1cccc(-c3cscn3)c12
c1ccc2c(c1)oc1cccc(-c3ncon3)c12
N#Cc1cncnc1-c1cccc2oc3ccccc3c12
N#Cc1ccccc1-c1cccc2oc3ccccc3c12
c1ccc2c(c1)oc1cccc(-c3cc4cnccc4[nH]3)c12
c1ccc2c(c1)oc1cccc(-c3ccc4nccnc4c3)c12
c1cnc2cc(-c3cccc4oc5ccccc5c34)cnc2c1
c1cnc2ncc(-c3cccc4oc5ccccc5c34)cc2c1
c1ccc2c(c1)oc1cccc(-c3cnc4nccnc4n3)c12
c1ccc2oc(-c3cccc4oc5ccccc5c34)nc2c1
O=C1C=CC(=O)c2cc(-c3cccc4oc5ccccc5c34)ccc21
O=c1cc[nH]c2cc(-c3cccc4oc5ccccc5c34)ccc12
O=C1NC(=O)c2cc(-c3cccc4oc5ccccc5c34)ccc21
c1ccc2c(c1)oc1cccc(-c3ccc4[nH]nnc4c3)c12
c1ccc2c(c1)oc1cccc(-c3ccc(-c4cnccn4)cc3)c12
c1ccc(-c2ccc(-c3cccc4oc5ccccc5c34)cn2)nc1
c1ccc2c(c1)oc1cccc(-c3cc4[nH]c5ccncc5c4cn3)c12
c1ccc2c(c1)oc1cccc(-c3ccc4c(c3)[nH]c3ncccc34)c12
c1ccc2c(c1)oc1cccc(-c3ccc4c(c3)sc3ccccc34)c12
c1cc(-c2cnoc2)c2c(c1)oc1ncccc12
c1cc(-c2cscn2)c2c(c1)oc1ncccc12
c1cc(-c2ncon2)c2c(c1)oc1ncccc12
N#Cc1cncnc1-c1cccc2oc3ncccc3c12
N#Cc1ccccc1-c1cccc2oc3ncccc3c12
c1cc(-c2cc3cnccc3[nH]2)c2c(c1)oc1ncccc12
c1cc(-c2ccc3nccnc3c2)c2c(c1)oc1ncccc12
c1cnc2cc(-c3cccc4oc5ncccc5c34)cnc2c1
c1cnc2ncc(-c3cccc4oc5ncccc5c34)cc2c1
c1cc(-c2cnc3nccnc3n2)c2c(c1)oc1ncccc12
c1ccc2oc(-c3cccc4oc5ncccc5c34)nc2c1
O=C1C=CC(=O)c2cc(-c3cccc4oc5ncccc5c34)ccc21
O=c1cc[nH]c2cc(-c3cccc4oc5ncccc5c34)ccc12
O=C1NC(=O)c2cc(-c3cccc4oc5ncccc5c34)ccc21
c1cc(-c2ccc3[nH]nnc3c2)c2c(c1)oc1ncccc12
c1cc(-c2ccc(-c3cnccn3)cc2)c2c(c1)oc1ncccc12
c1ccc(-c2ccc(-c3cccc4oc5ncccc5c34)cn2)nc1
c1cc(-c2cc3[nH]c4ccncc4c3cn2)c2c(c1)oc1ncccc12
c1cc(-c2ccc3c(c2)[nH]c2ncccc23)c2c(c1)oc1ncccc12
c1cc(-c2ccc3c(c2)sc2ccccc23)c2c(c1)oc1ncccc12
c1cc(-c2cnoc2)c2c(c1)sc1ncccc12
c1cc(-c2cscn2)c2c(c1)sc1ncccc12
c1cc(-c2ncon2)c2c(c1)sc1ncccc12
N#Cc1cncnc1-c1cccc2sc3ncccc3c12
N#Cc1ccccc1-c1cccc2sc3ncccc3c12
c1cc(-c2cc3cnccc3[nH]2)c2c(c1)sc1ncccc12
c1cc(-c2ccc3nccnc3c2)c2c(c1)sc1ncccc12
c1cnc2cc(-c3cccc4sc5ncccc5c34)cnc2c1
c1cnc2ncc(-c3cccc4sc5ncccc5c34)cc2c1
c1cc(-c2cnc3nccnc3n2)c2c(c1)sc1ncccc12
c1ccc2oc(-c3cccc4sc5ncccc5c34)nc2c1
O=C1C=CC(=O)c2cc(-c3cccc4sc5ncccc5c34)ccc21
O=c1cc[nH]c2cc(-c3cccc4sc5ncccc5c34)ccc12
O=C1NC(=O)c2cc(-c3cccc4sc5ncccc5c34)ccc21
c1cc(-c2ccc3[nH]nnc3c2)c2c(c1)sc1ncccc12
c1cc(-c2ccc(-c3cnccn3)cc2)c2c(c1)sc1ncccc12
c1ccc(-c2ccc(-c3cccc4sc5ncccc5c34)cn2)nc1
c1cc(-c2cc3[nH]c4ccncc4c3cn2)c2c(c1)sc1ncccc12
c1cc(-c2ccc3c(c2)[nH]c2ncccc23)c2c(c1)sc1ncccc12
c1ccc2c(c1)sc1cc(-c3cccc4sc5ncccc5c34)ccc12
c1cnc2sc3ncc(-c4cnoc4)cc3c2c1
c1cnc2sc3ncc(-c4cscn4)cc3c2c1
c1cnc2sc3ncc(-c4ncon4)cc3c2c1
N#Cc1cncnc1-c1cnc2sc3ncccc3c2c1
N#Cc1ccccc1-c1cnc2sc3ncccc3c2c1
c1cnc2sc3ncc(-c4cc5cnccc5[nH]4)cc3c2c1
c1cnc2sc3ncc(-c4ccc5nccnc5c4)cc3c2c1
c1cnc2cc(-c3cnc4sc5ncccc5c4c3)cnc2c1
c1cnc2ncc(-c3cnc4sc5ncccc5c4c3)cc2c1
c1cnc2sc3ncc(-c4cnc5nccnc5n4)cc3c2c1
c1ccc2oc(-c3cnc4sc5ncccc5c4c3)nc2c1
O=C1C=CC(=O)c2cc(-c3cnc4sc5ncccc5c4c3)ccc21
O=c1cc[nH]c2cc(-c3cnc4sc5ncccc5c4c3)ccc12
O=C1NC(=O)c2cc(-c3cnc4sc5ncccc5c4c3)ccc21
c1cnc2sc3ncc(-c4ccc5[nH]nnc5c4)cc3c2c1
c1cnc2sc3ncc(-c4ccc(-c5cnccn5)cc4)cc3c2c1
c1ccc(-c2ccc(-c3cnc4sc5ncccc5c4c3)cn2)nc1
c1cnc2sc3ncc(-c4cc5[nH]c6ccncc6c5cn4)cc3c2c1
c1cnc2[nH]c3cc(-c4cnc5sc6ncccc6c5c4)ccc3c2c1
c1ccc2c(c1)sc1cc(-c3cnc4sc5ncccc5c4c3)ccc12
CC1(C)c2ccccc2-c2cc(-c3cnoc3)ccc21
CC1(C)c2ccccc2-c2cc(-c3cscn3)ccc21
CC1(C)c2ccccc2-c2cc(-c3ncon3)ccc21
CC1(C)c2ccccc2-c2cc(-c3ncncc3C#N)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccccc3C#N)ccc21
CC1(C)c2ccccc2-c2cc(-c3cc4cnccc4[nH]3)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccc4nccnc4c3)ccc21
CC1(C)c2ccccc2-c2cc(-c3cnc4cccnc4c3)ccc21
CC1(C)c2ccccc2-c2cc(-c3cnc4ncccc4c3)ccc21
CC1(C)c2ccccc2-c2cc(-c3cnc4nccnc4n3)ccc21
CC1(C)c2ccccc2-c2cc(-c3nc4ccccc4o3)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccc4c(c3)C(=O)C=CC4=O)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccc4c(=O)cc[nH]c4c3)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccc4c(c3)C(=O)NC4=O)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccc4[nH]nnc4c3)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccc(-c4cnccn4)cc3)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccc(-c4ccccn4)nc3)ccc21
CC1(C)c2ccccc2-c2cc(-c3cc4[nH]c5ccncc5c4cn3)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc21
CC1(C)c2ccccc2-c2cc(-c3ccc4c(c3)sc3ccccc34)ccc21
c1ccc2c(c1)Nc1cc(-c3cnoc3)ccc1S2
c1ccc2c(c1)Nc1cc(-c3cscn3)ccc1S2
c1ccc2c(c1)Nc1cc(-c3ncon3)ccc1S2
N#Cc1cncnc1-c1ccc2c(c1)Nc1ccccc1S2
N#Cc1ccccc1-c1ccc2c(c1)Nc1ccccc1S2
c1ccc2c(c1)Nc1cc(-c3cc4cnccc4[nH]3)ccc1S2
c1ccc2c(c1)Nc1cc(-c3ccc4nccnc4c3)ccc1S2
c1ccc2c(c1)Nc1cc(-c3cnc4cccnc4c3)ccc1S2
c1ccc2c(c1)Nc1cc(-c3cnc4ncccc4c3)ccc1S2
c1ccc2c(c1)Nc1cc(-c3cnc4nccnc4n3)ccc1S2
c1ccc2c(c1)Nc1cc(-c3nc4ccccc4o3)ccc1S2
O=C1C=CC(=O)c2cc(-c3ccc4c(c3)Nc3ccccc3S4)ccc21
O=c1cc[nH]c2cc(-c3ccc4c(c3)Nc3ccccc3S4)ccc12
O=C1NC(=O)c2cc(-c3ccc4c(c3)Nc3ccccc3S4)ccc21
c1ccc2c(c1)Nc1cc(-c3ccc4[nH]nnc4c3)ccc1S2
c1ccc2c(c1)Nc1cc(-c3ccc(-c4cnccn4)cc3)ccc1S2
c1ccc(-c2ccc(-c3ccc4c(c3)Nc3ccccc3S4)cn2)nc1
c1ccc2c(c1)Nc1cc(-c3cc4[nH]c5ccncc5c4cn3)ccc1S2
c1ccc2c(c1)Nc1cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc1S2
c1ccc2c(c1)Nc1cc(-c3ccc4c(c3)sc3ccccc34)ccc1S2
c1ccc2c(c1)Oc1ccc(-c3cnoc3)cc1O2
c1ccc2c(c1)Oc1ccc(-c3cscn3)cc1O2
c1ccc2c(c1)Oc1ccc(-c3ncon3)cc1O2
N#Cc1cncnc1-c1ccc2c(c1)Oc1ccccc1O2
N#Cc1ccccc1-c1ccc2c(c1)Oc1ccccc1O2
c1ccc2c(c1)Oc1ccc(-c3cc4cnccc4[nH]3)cc1O2
c1ccc2c(c1)Oc1ccc(-c3ccc4nccnc4c3)cc1O2
c1ccc2c(c1)Oc1ccc(-c3cnc4cccnc4c3)cc1O2
c1ccc2c(c1)Oc1ccc(-c3cnc4ncccc4c3)cc1O2
c1ccc2c(c1)Oc1ccc(-c3cnc4nccnc4n3)cc1O2
c1ccc2c(c1)Oc1ccc(-c3nc4ccccc4o3)cc1O2
O=C1C=CC(=O)c2cc(-c3ccc4c(c3)Oc3ccccc3O4)ccc21
O=c1cc[nH]c2cc(-c3ccc4c(c3)Oc3ccccc3O4)ccc12
O=C1NC(=O)c2cc(-c3ccc4c(c3)Oc3ccccc3O4)ccc21
c1ccc2c(c1)Oc1ccc(-c3ccc4[nH]nnc4c3)cc1O2
c1ccc2c(c1)Oc1ccc(-c3ccc(-c4cnccn4)cc3)cc1O2
c1ccc(-c2ccc(-c3ccc4c(c3)Oc3ccccc3O4)cn2)nc1
c1ccc2c(c1)Oc1ccc(-c3cc4[nH]c5ccncc5c4cn3)cc1O2
c1ccc2c(c1)Oc1ccc(-c3ccc4c(c3)[nH]c3ncccc34)cc1O2
c1ccc2c(c1)Oc1ccc(-c3ccc4c(c3)sc3ccccc34)cc1O2
CC1(C)c2ccccc2Nc2cc(-c3cnoc3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3cscn3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ncon3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ncncc3C#N)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccccc3C#N)ccc21
CC1(C)c2ccccc2Nc2cc(-c3cc4cnccc4[nH]3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccc4nccnc4c3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3cnc4cccnc4c3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3cnc4ncccc4c3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3cnc4nccnc4n3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3nc4ccccc4o3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccc4c(c3)C(=O)C=CC4=O)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccc4c(=O)cc[nH]c4c3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccc4c(c3)C(=O)NC4=O)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccc4[nH]nnc4c3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccc(-c4cnccn4)cc3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccc(-c4ccccn4)nc3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3cc4[nH]c5ccncc5c4cn3)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc21
CC1(C)c2ccccc2Nc2cc(-c3ccc4c(c3)sc3ccccc34)ccc21
CN1c2ccccc2N(C)c2cc(-c3cnoc3)ccc21
CN1c2ccccc2N(C)c2cc(-c3cscn3)ccc21
CN1c2ccccc2N(C)c2cc(-c3ncon3)ccc21
CN1c2ccccc2N(C)c2cc(-c3ncncc3C#N)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccccc3C#N)ccc21
CN1c2ccccc2N(C)c2cc(-c3cc4cnccc4[nH]3)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccc4nccnc4c3)ccc21
CN1c2ccccc2N(C)c2cc(-c3cnc4cccnc4c3)ccc21
CN1c2ccccc2N(C)c2cc(-c3cnc4ncccc4c3)ccc21
CN1c2ccccc2N(C)c2cc(-c3cnc4nccnc4n3)ccc21
CN1c2ccccc2N(C)c2cc(-c3nc4ccccc4o3)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccc4c(c3)C(=O)C=CC4=O)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccc4c(=O)cc[nH]c4c3)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccc4c(c3)C(=O)NC4=O)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccc4[nH]nnc4c3)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccc(-c4cnccn4)cc3)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccc(-c4ccccn4)nc3)ccc21
CN1c2ccccc2N(C)c2cc(-c3cc4[nH]c5ccncc5c4cn3)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc21
CN1c2ccccc2N(C)c2cc(-c3ccc4c(c3)sc3ccccc34)ccc21
CN1c2ccccc2Oc2cc(-c3cnoc3)ccc21
CN1c2ccccc2Oc2cc(-c3cscn3)ccc21
CN1c2ccccc2Oc2cc(-c3ncon3)ccc21
CN1c2ccccc2Oc2cc(-c3ncncc3C#N)ccc21
CN1c2ccccc2Oc2cc(-c3ccccc3C#N)ccc21
CN1c2ccccc2Oc2cc(-c3cc4cnccc4[nH]3)ccc21
CN1c2ccccc2Oc2cc(-c3ccc4nccnc4c3)ccc21
CN1c2ccccc2Oc2cc(-c3cnc4cccnc4c3)ccc21
CN1c2ccccc2Oc2cc(-c3cnc4ncccc4c3)ccc21
CN1c2ccccc2Oc2cc(-c3cnc4nccnc4n3)ccc21
CN1c2ccccc2Oc2cc(-c3nc4ccccc4o3)ccc21
CN1c2ccccc2Oc2cc(-c3ccc4c(c3)C(=O)C=CC4=O)ccc21
CN1c2ccccc2Oc2cc(-c3ccc4c(=O)cc[nH]c4c3)ccc21
CN1c2ccccc2Oc2cc(-c3ccc4c(c3)C(=O)NC4=O)ccc21
CN1c2ccccc2Oc2cc(-c3ccc4[nH]nnc4c3)ccc21
CN1c2ccccc2Oc2cc(-c3ccc(-c4cnccn4)cc3)ccc21
CN1c2ccccc2Oc2cc(-c3ccc(-c4ccccn4)nc3)ccc21
CN1c2ccccc2Oc2cc(-c3cc4[nH]c5ccncc5c4cn3)ccc21
CN1c2ccccc2Oc2cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc21
CN1c2ccccc2Oc2cc(-c3ccc4c(c3)sc3ccccc34)ccc21
O=c1c2ccccc2[nH]c2cc(-c3cnoc3)ccc12
O=c1c2ccccc2[nH]c2cc(-c3cscn3)ccc12
O=c1c2ccccc2[nH]c2cc(-c3ncon3)ccc12
N#Cc1cncnc1-c1ccc2c(=O)c3ccccc3[nH]c2c1
N#Cc1ccccc1-c1ccc2c(=O)c3ccccc3[nH]c2c1
O=c1c2ccccc2[nH]c2cc(-c3cc4cnccc4[nH]3)ccc12
O=c1c2ccccc2[nH]c2cc(-c3ccc4nccnc4c3)ccc12
O=c1c2ccccc2[nH]c2cc(-c3cnc4cccnc4c3)ccc12
O=c1c2ccccc2[nH]c2cc(-c3cnc4ncccc4c3)ccc12
O=c1c2ccccc2[nH]c2cc(-c3cnc4nccnc4n3)ccc12
